kecamatan,periode,jumlah_kasus
Mampang Prapatan,2020-09-01,2
Mampang Prapatan,2020-10-01,4
Mampang Prapatan,2020-11-01,2
Mampang Prapatan,2020-12-01,1
Mampang Prapatan,2021-01-01,1
Mampang Prapatan,2021-02-01,1
Mampang Prapatan,2021-03-01,5
Mampang Prapatan,2021-04-01,9
Mampang Prapatan,2021-05-01,4
Mampang Prapatan,2021-06-01,5
Mampang Prapatan,2021-07-01,4
Mampang Prapatan,2021-08-01,11
Mampang Prapatan,2021-09-01,5
Mampang Prapatan,2021-10-01,4
Mampang Prapatan,2021-11-01,11
Mampang Prapatan,2021-12-01,27
Mampang Prapatan,2022-01-01,19
Mampang Prapatan,2022-02-01,16
Mampang Prapatan,2022-03-01,12
Mampang Prapatan,2022-04-01,14
Mampang Prapatan,2022-05-01,17
Mampang Prapatan,2022-06-01,21
Mampang Prapatan,2022-07-01,35
Mampang Prapatan,2022-08-01,24
Mampang Prapatan,2022-09-01,14
Mampang Prapatan,2022-10-01,7
Mampang Prapatan,2022-11-01,12
Mampang Prapatan,2022-12-01,12
Mampang Prapatan,2023-01-01,7
Mampang Prapatan,2023-02-01,13
Mampang Prapatan,2023-03-01,13
Mampang Prapatan,2023-04-01,11
Mampang Prapatan,2023-05-01,7
Mampang Prapatan,2023-06-01,11
Mampang Prapatan,2023-07-01,3
Mampang Prapatan,2023-08-01,5
Mampang Prapatan,2023-09-01,8
Mampang Prapatan,2023-10-01,1
Mampang Prapatan,2023-11-01,4
Mampang Prapatan,2023-12-01,5
Mampang Prapatan,2024-01-01,19
Mampang Prapatan,2024-02-01,33
Mampang Prapatan,2024-03-01,59
Mampang Prapatan,2024-04-01,51
Mampang Prapatan,2024-05-01,61
Mampang Prapatan,2024-06-01,16
Mampang Prapatan,2024-07-01,18
Mampang Prapatan,2024-08-01,23
Mampang Prapatan,2024-09-01,15
Mampang Prapatan,2024-10-01,10
Mampang Prapatan,2024-11-01,5
Mampang Prapatan,2024-12-01,12
Mampang Prapatan,2025-01-01,15
Mampang Prapatan,2025-02-01,12
Mampang Prapatan,2025-03-01,15
Mampang Prapatan,2025-04-01,17
Mampang Prapatan,2025-05-01,21
Mampang Prapatan,2025-06-01,12
Mampang Prapatan,2025-07-01,36
Mampang Prapatan,2025-08-01,16
Mampang Prapatan,2025-09-01,12
Mampang Prapatan,2025-10-01,15
Mampang Prapatan,2025-11-01,13
Mampang Prapatan,2025-12-01,17
Matraman,2010-01-01,25
Matraman,2010-02-01,40
Matraman,2010-03-01,56
Matraman,2010-04-01,41
Matraman,2010-05-01,29
Matraman,2010-06-01,17
Matraman,2010-07-01,35
Matraman,2010-08-01,49
Matraman,2010-09-01,21
Matraman,2010-10-01,24
Matraman,2010-11-01,38
Matraman,2010-12-01,30
Matraman,2011-01-01,28
Matraman,2011-02-01,14
Matraman,2011-03-01,8
Matraman,2011-04-01,4
Matraman,2011-05-01,7
Matraman,2011-06-01,6
Matraman,2011-07-01,6
Matraman,2011-08-01,5
Matraman,2011-09-01,3
Matraman,2011-10-01,2
Matraman,2011-11-01,3
Matraman,2011-12-01,4
Matraman,2012-01-01,9
Matraman,2012-02-01,11
Matraman,2012-03-01,18
Matraman,2012-04-01,14
Matraman,2012-05-01,20
Matraman,2012-06-01,13
Matraman,2012-07-01,5
Matraman,2012-08-01,7
Matraman,2012-09-01,0
Matraman,2012-10-01,0
Matraman,2012-11-01,1
Matraman,2012-12-01,6
Matraman,2013-01-01,12
Matraman,2013-02-01,10
Matraman,2013-03-01,13
Matraman,2013-04-01,13
Matraman,2013-05-01,14
Matraman,2013-06-01,13
Matraman,2013-07-01,24
Matraman,2013-08-01,23
Matraman,2013-09-01,20
Matraman,2013-10-01,15
Matraman,2013-11-01,3
Matraman,2013-12-01,5
Matraman,2014-01-01,13
Matraman,2014-02-01,18
Matraman,2014-03-01,30
Matraman,2014-04-01,27
Matraman,2014-05-01,23
Matraman,2014-06-01,4
Matraman,2014-07-01,5
Matraman,2014-08-01,5
Matraman,2014-09-01,4
Matraman,2014-10-01,3
Matraman,2014-11-01,0
Matraman,2014-12-01,3
Matraman,2015-01-01,4
Matraman,2015-02-01,5
Matraman,2015-03-01,11
Matraman,2015-04-01,15
Matraman,2015-05-01,12
Matraman,2015-06-01,17
Matraman,2015-07-01,6
Matraman,2015-08-01,0
Matraman,2015-09-01,3
Matraman,2015-10-01,0
Matraman,2015-11-01,5
Matraman,2015-12-01,4
Matraman,2016-01-01,16
Matraman,2016-02-01,38
Matraman,2016-03-01,61
Matraman,2016-04-01,55
Matraman,2016-05-01,25
Matraman,2016-06-01,26
Matraman,2016-07-01,21
Matraman,2016-08-01,29
Matraman,2016-09-01,26
Matraman,2016-10-01,42
Matraman,2016-11-01,31
Matraman,2016-12-01,33
Matraman,2017-01-01,8
Matraman,2017-02-01,6
Matraman,2017-03-01,14
Matraman,2017-04-01,2
Matraman,2017-05-01,1
Matraman,2017-06-01,3
Matraman,2017-07-01,3
Matraman,2017-08-01,2
Matraman,2017-09-01,6
Matraman,2017-10-01,4
Matraman,2017-11-01,5
Matraman,2017-12-01,1
Matraman,2018-01-01,7
Matraman,2018-02-01,2
Matraman,2018-03-01,12
Matraman,2018-04-01,23
Matraman,2018-05-01,18
Matraman,2018-06-01,12
Matraman,2018-07-01,13
Matraman,2018-08-01,8
Matraman,2018-09-01,3
Matraman,2018-10-01,1
Matraman,2018-11-01,6
Matraman,2018-12-01,5
Matraman,2019-01-01,27
Matraman,2019-02-01,60
Matraman,2019-03-01,83
Matraman,2019-04-01,35
Matraman,2019-05-01,45
Matraman,2019-06-01,19
Matraman,2019-07-01,9
Matraman,2019-08-01,7
Matraman,2019-09-01,2
Matraman,2019-10-01,0
Matraman,2019-11-01,2
Matraman,2019-12-01,0
Matraman,2020-01-01,0
Matraman,2020-02-01,16
Matraman,2020-03-01,52
Matraman,2020-04-01,28
Matraman,2020-05-01,21
Matraman,2020-06-01,4
Matraman,2020-07-01,1
Matraman,2020-08-01,1
Matraman,2020-09-01,1
Matraman,2020-10-01,0
Matraman,2020-11-01,0
Matraman,2020-12-01,0
Matraman,2021-01-01,3
Matraman,2021-02-01,1
Matraman,2021-03-01,2
Matraman,2021-04-01,2
Matraman,2021-05-01,9
Matraman,2021-06-01,1
Matraman,2021-07-01,1
Matraman,2021-08-01,3
Matraman,2021-09-01,0
Matraman,2021-10-01,1
Matraman,2021-11-01,5
Matraman,2021-12-01,9
Matraman,2022-01-01,11
Matraman,2022-02-01,5
Matraman,2022-03-01,14
Matraman,2022-04-01,19
Matraman,2022-05-01,24
Matraman,2022-06-01,17
Matraman,2022-07-01,19
Matraman,2022-08-01,21
Matraman,2022-09-01,3
Matraman,2022-10-01,6
Matraman,2022-11-01,5
Matraman,2022-12-01,4
Matraman,2023-01-01,6
Matraman,2023-02-01,11
Matraman,2023-03-01,9
Matraman,2023-04-01,13
Matraman,2023-05-01,5
Matraman,2023-06-01,5
Matraman,2023-07-01,3
Matraman,2023-08-01,6
Matraman,2023-09-01,6
Matraman,2023-10-01,6
Matraman,2023-11-01,4
Matraman,2023-12-01,6
Matraman,2024-01-01,4
Matraman,2024-02-01,16
Matraman,2024-03-01,61
Matraman,2024-04-01,80
Matraman,2024-05-01,89
Matraman,2024-06-01,30
Matraman,2024-07-01,10
Matraman,2024-08-01,11
Matraman,2024-09-01,7
Matraman,2024-10-01,7
Matraman,2024-11-01,7
Matraman,2024-12-01,9
Matraman,2025-01-01,13
Matraman,2025-02-01,10
Matraman,2025-03-01,15
Matraman,2025-04-01,18
Matraman,2025-05-01,24
Matraman,2025-06-01,20
Matraman,2025-07-01,29
Matraman,2025-08-01,18
Matraman,2025-09-01,15
Matraman,2025-10-01,10
Matraman,2025-11-01,5
Matraman,2025-12-01,9
Menteng,2010-01-01,7
Menteng,2010-02-01,21
Menteng,2010-03-01,25
Menteng,2010-04-01,22
Menteng,2010-05-01,15
Menteng,2010-06-01,10
Menteng,2010-07-01,13
Menteng,2010-08-01,13
Menteng,2010-09-01,5
Menteng,2010-10-01,14
Menteng,2010-11-01,11
Menteng,2010-12-01,6
Menteng,2011-01-01,9
Menteng,2011-02-01,3
Menteng,2011-03-01,9
Menteng,2011-04-01,5
Menteng,2011-05-01,1
Menteng,2011-06-01,3
Menteng,2011-07-01,10
Menteng,2011-08-01,7
Menteng,2011-09-01,3
Menteng,2011-10-01,3
Menteng,2011-11-01,4
Menteng,2011-12-01,6
Menteng,2012-01-01,11
Menteng,2012-02-01,8
Menteng,2012-03-01,10
Menteng,2012-04-01,3
Menteng,2012-05-01,3
Menteng,2012-06-01,5
Menteng,2012-07-01,3
Menteng,2012-08-01,3
Menteng,2012-09-01,2
Menteng,2012-10-01,2
Menteng,2012-11-01,1
Menteng,2012-12-01,4
Menteng,2013-01-01,6
Menteng,2013-02-01,6
Menteng,2013-03-01,7
Menteng,2013-04-01,5
Menteng,2013-05-01,5
Menteng,2013-06-01,11
Menteng,2013-07-01,7
Menteng,2013-08-01,4
Menteng,2013-09-01,5
Menteng,2013-10-01,4
Menteng,2013-11-01,1
Menteng,2013-12-01,2
Menteng,2014-01-01,7
Menteng,2014-02-01,10
Menteng,2014-03-01,15
Menteng,2014-04-01,13
Menteng,2014-05-01,12
Menteng,2014-06-01,4
Menteng,2014-07-01,1
Menteng,2014-08-01,3
Menteng,2014-09-01,2
Menteng,2014-10-01,2
Menteng,2014-11-01,2
Menteng,2014-12-01,2
Menteng,2015-01-01,5
Menteng,2015-02-01,4
Menteng,2015-03-01,9
Menteng,2015-04-01,7
Menteng,2015-05-01,4
Menteng,2015-06-01,1
Menteng,2015-07-01,1
Menteng,2015-08-01,1
Menteng,2015-09-01,1
Menteng,2015-10-01,2
Menteng,2015-11-01,1
Menteng,2015-12-01,1
Menteng,2016-01-01,6
Menteng,2016-02-01,14
Menteng,2016-03-01,14
Menteng,2016-04-01,11
Menteng,2016-05-01,3
Menteng,2016-06-01,4
Menteng,2016-07-01,8
Menteng,2016-08-01,4
Menteng,2016-09-01,5
Menteng,2016-10-01,6
Menteng,2016-11-01,8
Menteng,2016-12-01,3
Menteng,2017-01-01,2
Menteng,2017-02-01,0
Menteng,2017-03-01,5
Menteng,2017-04-01,3
Menteng,2017-05-01,0
Menteng,2017-06-01,3
Menteng,2017-07-01,2
Menteng,2017-08-01,1
Menteng,2017-09-01,1
Menteng,2017-10-01,2
Menteng,2017-11-01,2
Menteng,2017-12-01,0
Menteng,2018-01-01,1
Menteng,2018-02-01,2
Menteng,2018-03-01,1
Menteng,2018-04-01,2
Menteng,2018-05-01,0
Menteng,2018-06-01,1
Menteng,2018-07-01,1
Menteng,2018-08-01,4
Menteng,2018-09-01,1
Menteng,2018-10-01,1
Menteng,2018-11-01,0
Menteng,2018-12-01,3
Menteng,2019-01-01,9
Menteng,2019-02-01,17
Menteng,2019-03-01,10
Menteng,2019-04-01,7
Menteng,2019-05-01,5
Menteng,2019-06-01,4
Menteng,2019-07-01,0
Menteng,2019-08-01,1
Menteng,2019-09-01,0
Menteng,2019-10-01,0
Menteng,2019-11-01,1
Menteng,2019-12-01,0
Menteng,2020-01-01,2
Menteng,2020-02-01,6
Menteng,2020-03-01,19
Menteng,2020-04-01,7
Menteng,2020-05-01,3
Menteng,2020-06-01,0
Menteng,2020-07-01,0
Menteng,2020-08-01,0
Menteng,2020-09-01,0
Menteng,2020-10-01,0
Menteng,2020-11-01,1
Menteng,2020-12-01,0
Menteng,2021-01-01,1
Menteng,2021-02-01,2
Menteng,2021-03-01,1
Menteng,2021-04-01,5
Menteng,2021-05-01,4
Menteng,2021-06-01,0
Menteng,2021-07-01,2
Menteng,2021-08-01,1
Menteng,2021-09-01,2
Menteng,2021-10-01,1
Menteng,2021-11-01,1
Menteng,2021-12-01,5
Menteng,2022-01-01,4
Menteng,2022-02-01,0
Menteng,2022-03-01,0
Menteng,2022-04-01,3
Menteng,2022-05-01,8
Menteng,2022-06-01,1
Menteng,2022-07-01,5
Menteng,2022-08-01,3
Menteng,2022-09-01,2
Menteng,2022-10-01,1
Menteng,2022-11-01,5
Menteng,2022-12-01,1
Menteng,2023-01-01,2
Menteng,2023-02-01,4
Menteng,2023-03-01,4
Menteng,2023-04-01,0
Menteng,2023-05-01,1
Menteng,2023-06-01,2
Menteng,2023-07-01,1
Menteng,2023-08-01,0
Menteng,2023-09-01,2
Menteng,2023-10-01,3
Menteng,2023-11-01,0
Menteng,2023-12-01,0
Menteng,2024-01-01,0
Menteng,2024-02-01,4
Menteng,2024-03-01,28
Menteng,2024-04-01,31
Menteng,2024-05-01,22
Menteng,2024-06-01,10
Menteng,2024-07-01,8
Menteng,2024-08-01,12
Menteng,2024-09-01,2
Menteng,2024-10-01,1
Menteng,2024-11-01,0
Menteng,2024-12-01,0
Menteng,2025-01-01,5
Menteng,2025-02-01,5
Menteng,2025-03-01,7
Menteng,2025-04-01,9
Menteng,2025-05-01,2
Menteng,2025-06-01,8
Menteng,2025-07-01,6
Menteng,2025-08-01,2
Menteng,2025-09-01,3
Menteng,2025-10-01,2
Menteng,2025-11-01,0
Menteng,2025-12-01,0
Pademangan,2010-01-01,30
Pademangan,2010-02-01,26
Pademangan,2010-03-01,46
Pademangan,2010-04-01,33
Pademangan,2010-05-01,25
Pademangan,2010-06-01,33
Pademangan,2010-07-01,28
Pademangan,2010-08-01,46
Pademangan,2010-09-01,44
Pademangan,2010-10-01,20
Pademangan,2010-11-01,25
Pademangan,2010-12-01,31
Pademangan,2011-01-01,22
Pademangan,2011-02-01,17
Pademangan,2011-03-01,28
Pademangan,2011-04-01,19
Pademangan,2011-05-01,16
Pademangan,2011-06-01,17
Pademangan,2011-07-01,19
Pademangan,2011-08-01,18
Pademangan,2011-09-01,13
Pademangan,2011-10-01,16
Pademangan,2011-11-01,0
Pademangan,2011-12-01,0
Pademangan,2012-01-01,10
Pademangan,2012-02-01,2
Pademangan,2012-03-01,17
Pademangan,2012-04-01,11
Pademangan,2012-05-01,12
Pademangan,2012-06-01,10
Pademangan,2012-07-01,11
Pademangan,2012-08-01,7
Pademangan,2012-09-01,1
Pademangan,2012-10-01,6
Pademangan,2012-11-01,6
Pademangan,2012-12-01,6
Pademangan,2013-01-01,6
Pademangan,2013-02-01,15
Pademangan,2013-03-01,18
Pademangan,2013-04-01,23
Pademangan,2013-05-01,26
Pademangan,2013-06-01,28
Pademangan,2013-07-01,22
Pademangan,2013-08-01,24
Pademangan,2013-09-01,6
Pademangan,2013-10-01,16
Pademangan,2013-11-01,6
Pademangan,2013-12-01,2
Pademangan,2014-01-01,5
Pademangan,2014-02-01,16
Pademangan,2014-03-01,8
Pademangan,2014-04-01,10
Pademangan,2014-05-01,4
Pademangan,2014-06-01,7
Pademangan,2014-07-01,15
Pademangan,2014-08-01,6
Pademangan,2014-09-01,9
Pademangan,2014-10-01,6
Pademangan,2014-11-01,3
Pademangan,2014-12-01,3
Pademangan,2015-01-01,6
Pademangan,2015-02-01,16
Pademangan,2015-03-01,10
Pademangan,2015-04-01,20
Pademangan,2015-05-01,10
Pademangan,2015-06-01,9
Pademangan,2015-07-01,6
Pademangan,2015-08-01,2
Pademangan,2015-09-01,1
Pademangan,2015-10-01,1
Pademangan,2015-11-01,1
Pademangan,2015-12-01,1
Pademangan,2016-01-01,10
Pademangan,2016-02-01,43
Pademangan,2016-03-01,62
Pademangan,2016-04-01,78
Pademangan,2016-05-01,54
Pademangan,2016-06-01,31
Pademangan,2016-07-01,14
Pademangan,2016-08-01,16
Pademangan,2016-09-01,11
Pademangan,2016-10-01,4
Pademangan,2016-11-01,7
Pademangan,2016-12-01,8
Pademangan,2017-01-01,6
Pademangan,2017-02-01,0
Pademangan,2017-03-01,6
Pademangan,2017-04-01,2
Pademangan,2017-05-01,1
Pademangan,2017-06-01,3
Pademangan,2017-07-01,2
Pademangan,2017-08-01,0
Pademangan,2017-09-01,3
Pademangan,2017-10-01,1
Pademangan,2017-11-01,1
Pademangan,2017-12-01,2
Pademangan,2018-01-01,1
Pademangan,2018-02-01,1
Pademangan,2018-03-01,1
Pademangan,2018-04-01,1
Pademangan,2018-05-01,4
Pademangan,2018-06-01,3
Pademangan,2018-07-01,0
Pademangan,2018-08-01,0
Pademangan,2018-09-01,2
Pademangan,2018-10-01,4
Pademangan,2018-11-01,1
Pademangan,2018-12-01,2
Pademangan,2019-01-01,3
Pademangan,2019-02-01,10
Pademangan,2019-03-01,11
Pademangan,2019-04-01,17
Pademangan,2019-05-01,8
Pademangan,2019-06-01,7
Pademangan,2019-07-01,3
Pademangan,2019-08-01,0
Pademangan,2019-09-01,1
Pademangan,2019-10-01,3
Pademangan,2019-11-01,3
Pademangan,2019-12-01,1
Pademangan,2020-01-01,5
Pademangan,2020-02-01,3
Pademangan,2020-03-01,15
Pademangan,2020-04-01,14
Pademangan,2020-05-01,2
Pademangan,2020-06-01,2
Pademangan,2020-07-01,1
Pademangan,2020-08-01,2
Pademangan,2020-09-01,1
Pademangan,2020-10-01,0
Pademangan,2020-11-01,0
Pademangan,2020-12-01,0
Pademangan,2021-01-01,0
Pademangan,2021-02-01,0
Pademangan,2021-03-01,0
Pademangan,2021-04-01,0
Pademangan,2021-05-01,7
Pademangan,2021-06-01,1
Pademangan,2021-07-01,2
Pademangan,2021-08-01,2
Pademangan,2021-09-01,1
Pademangan,2021-10-01,0
Pademangan,2021-11-01,2
Pademangan,2021-12-01,8
Pademangan,2022-01-01,17
Pademangan,2022-02-01,8
Pademangan,2022-03-01,19
Pademangan,2022-04-01,22
Pademangan,2022-05-01,24
Pademangan,2022-06-01,11
Pademangan,2022-07-01,10
Pademangan,2022-08-01,8
Pademangan,2022-09-01,3
Pademangan,2022-10-01,3
Pademangan,2022-11-01,11
Pademangan,2022-12-01,11
Pademangan,2023-01-01,8
Pademangan,2023-02-01,8
Pademangan,2023-03-01,13
Pademangan,2023-04-01,12
Pademangan,2023-05-01,19
Pademangan,2023-06-01,6
Pademangan,2023-07-01,10
Pademangan,2023-08-01,6
Pademangan,2023-09-01,4
Pademangan,2023-10-01,6
Pademangan,2023-11-01,1
Pademangan,2023-12-01,1
Pademangan,2024-01-01,5
Pademangan,2024-02-01,14
Pademangan,2024-03-01,24
Pademangan,2024-04-01,58
Pademangan,2024-05-01,37
Pademangan,2024-06-01,17
Pademangan,2024-07-01,25
Pademangan,2024-08-01,10
Pademangan,2024-09-01,7
Pademangan,2024-10-01,2
Pademangan,2024-11-01,4
Pademangan,2024-12-01,4
Pademangan,2025-01-01,9
Pademangan,2025-02-01,10
Pademangan,2025-03-01,11
Pademangan,2025-04-01,24
Pademangan,2025-05-01,10
Pademangan,2025-06-01,18
Pademangan,2025-07-01,23
Pademangan,2025-08-01,25
Pademangan,2025-09-01,18
Pademangan,2025-10-01,9
Pademangan,2025-11-01,5
Pademangan,2025-12-01,6
Palmerah,2010-01-01,34
Palmerah,2010-02-01,45
Palmerah,2010-03-01,42
Palmerah,2010-04-01,27
Palmerah,2010-05-01,28
Palmerah,2010-06-01,10
Palmerah,2010-07-01,24
Palmerah,2010-08-01,9
Palmerah,2010-09-01,25
Palmerah,2010-10-01,19
Palmerah,2010-11-01,29
Palmerah,2010-12-01,30
Palmerah,2011-01-01,24
Palmerah,2011-02-01,9
Palmerah,2011-03-01,28
Palmerah,2011-04-01,12
Palmerah,2011-05-01,12
Palmerah,2011-06-01,12
Palmerah,2011-07-01,20
Palmerah,2011-08-01,19
Palmerah,2011-09-01,12
Palmerah,2011-10-01,10
Palmerah,2011-11-01,21
Palmerah,2011-12-01,32
Palmerah,2012-01-01,35
Palmerah,2012-02-01,15
Palmerah,2012-03-01,49
Palmerah,2012-04-01,35
Palmerah,2012-05-01,20
Palmerah,2012-06-01,31
Palmerah,2012-07-01,17
Palmerah,2012-08-01,14
Palmerah,2012-09-01,7
Palmerah,2012-10-01,12
Palmerah,2012-11-01,5
Palmerah,2012-12-01,15
Palmerah,2013-01-01,33
Palmerah,2013-02-01,49
Palmerah,2013-03-01,40
Palmerah,2013-04-01,50
Palmerah,2013-05-01,26
Palmerah,2013-06-01,33
Palmerah,2013-07-01,21
Palmerah,2013-08-01,27
Palmerah,2013-09-01,22
Palmerah,2013-10-01,11
Palmerah,2013-11-01,9
Palmerah,2013-12-01,8
Palmerah,2014-01-01,16
Palmerah,2014-02-01,20
Palmerah,2014-03-01,12
Palmerah,2014-04-01,19
Palmerah,2014-05-01,9
Palmerah,2014-06-01,16
Palmerah,2014-07-01,9
Palmerah,2014-08-01,17
Palmerah,2014-09-01,8
Palmerah,2014-10-01,7
Palmerah,2014-11-01,7
Palmerah,2014-12-01,4
Palmerah,2015-01-01,13
Palmerah,2015-02-01,18
Palmerah,2015-03-01,13
Palmerah,2015-04-01,9
Palmerah,2015-05-01,6
Palmerah,2015-06-01,2
Palmerah,2015-07-01,3
Palmerah,2015-08-01,0
Palmerah,2015-09-01,1
Palmerah,2015-10-01,3
Palmerah,2015-11-01,1
Palmerah,2015-12-01,1
Palmerah,2016-01-01,21
Palmerah,2016-02-01,49
Palmerah,2016-03-01,39
Palmerah,2016-04-01,55
Palmerah,2016-05-01,14
Palmerah,2016-06-01,14
Palmerah,2016-07-01,13
Palmerah,2016-08-01,25
Palmerah,2016-09-01,30
Palmerah,2016-10-01,30
Palmerah,2016-11-01,23
Palmerah,2016-12-01,11
Palmerah,2017-01-01,10
Palmerah,2017-02-01,6
Palmerah,2017-03-01,13
Palmerah,2017-04-01,6
Palmerah,2017-05-01,5
Palmerah,2017-06-01,2
Palmerah,2017-07-01,7
Palmerah,2017-08-01,4
Palmerah,2017-09-01,0
Palmerah,2017-10-01,2
Palmerah,2017-11-01,2
Palmerah,2017-12-01,3
Palmerah,2018-01-01,6
Palmerah,2018-02-01,5
Palmerah,2018-03-01,5
Palmerah,2018-04-01,8
Palmerah,2018-05-01,17
Palmerah,2018-06-01,9
Palmerah,2018-07-01,4
Palmerah,2018-08-01,6
Palmerah,2018-09-01,2
Palmerah,2018-10-01,1
Palmerah,2018-11-01,2
Palmerah,2018-12-01,5
Palmerah,2019-01-01,13
Palmerah,2019-02-01,37
Palmerah,2019-03-01,29
Palmerah,2019-04-01,16
Palmerah,2019-05-01,16
Palmerah,2019-06-01,11
Palmerah,2019-07-01,2
Palmerah,2019-08-01,4
Palmerah,2019-09-01,0
Palmerah,2019-10-01,2
Palmerah,2019-11-01,1
Palmerah,2019-12-01,2
Palmerah,2020-01-01,8
Palmerah,2020-02-01,13
Palmerah,2020-03-01,29
Palmerah,2020-04-01,24
Palmerah,2020-05-01,8
Palmerah,2020-06-01,1
Palmerah,2020-07-01,0
Palmerah,2020-08-01,2
Palmerah,2020-09-01,0
Palmerah,2020-10-01,0
Palmerah,2020-11-01,1
Palmerah,2020-12-01,4
Palmerah,2021-01-01,1
Palmerah,2021-02-01,0
Palmerah,2021-03-01,2
Palmerah,2021-04-01,15
Palmerah,2021-05-01,15
Palmerah,2021-06-01,4
Palmerah,2021-07-01,7
Palmerah,2021-08-01,7
Palmerah,2021-09-01,4
Palmerah,2021-10-01,2
Palmerah,2021-11-01,6
Palmerah,2021-12-01,9
Palmerah,2022-01-01,21
Palmerah,2022-02-01,13
Palmerah,2022-03-01,23
Palmerah,2022-04-01,17
Palmerah,2022-05-01,12
Palmerah,2022-06-01,13
Palmerah,2022-07-01,33
Palmerah,2022-08-01,20
Palmerah,2022-09-01,14
Palmerah,2022-10-01,9
Palmerah,2022-11-01,10
Palmerah,2022-12-01,15
Palmerah,2023-01-01,14
Palmerah,2023-02-01,8
Palmerah,2023-03-01,7
Palmerah,2023-04-01,7
Palmerah,2023-05-01,7
Palmerah,2023-06-01,6
Palmerah,2023-07-01,2
Palmerah,2023-08-01,1
Palmerah,2023-09-01,0
Palmerah,2023-10-01,2
Palmerah,2023-11-01,0
Palmerah,2023-12-01,0
Palmerah,2024-01-01,2
Palmerah,2024-02-01,7
Palmerah,2024-03-01,49
Palmerah,2024-04-01,58
Palmerah,2024-05-01,72
Palmerah,2024-06-01,16
Palmerah,2024-07-01,18
Palmerah,2024-08-01,24
Palmerah,2024-09-01,6
Palmerah,2024-10-01,9
Palmerah,2024-11-01,13
Palmerah,2024-12-01,8
Palmerah,2025-01-01,18
Palmerah,2025-02-01,9
Palmerah,2025-03-01,12
Palmerah,2025-04-01,4
Palmerah,2025-05-01,4
Palmerah,2025-06-01,7
Palmerah,2025-07-01,13
Palmerah,2025-08-01,7
Palmerah,2025-09-01,8
Palmerah,2025-10-01,2
Palmerah,2025-11-01,8
Palmerah,2025-12-01,9
Pancoran,2010-01-01,46
Pancoran,2010-02-01,51
Pancoran,2010-03-01,75
Pancoran,2010-04-01,56
Pancoran,2010-05-01,22
Pancoran,2010-06-01,11
Pancoran,2010-07-01,30
Pancoran,2010-08-01,37
Pancoran,2010-09-01,24
Pancoran,2010-10-01,28
Pancoran,2010-11-01,25
Pancoran,2010-12-01,12
Pancoran,2011-01-01,16
Pancoran,2011-02-01,12
Pancoran,2011-03-01,8
Pancoran,2011-04-01,3
Pancoran,2011-05-01,5
Pancoran,2011-06-01,4
Pancoran,2011-07-01,3
Pancoran,2011-08-01,2
Pancoran,2011-09-01,2
Pancoran,2011-10-01,4
Pancoran,2011-11-01,1
Pancoran,2011-12-01,4
Pancoran,2012-01-01,8
Pancoran,2012-02-01,16
Pancoran,2012-03-01,14
Pancoran,2012-04-01,9
Pancoran,2012-05-01,12
Pancoran,2012-06-01,14
Pancoran,2012-07-01,11
Pancoran,2012-08-01,3
Pancoran,2012-09-01,2
Pancoran,2012-10-01,2
Pancoran,2012-11-01,0
Pancoran,2012-12-01,5
Pancoran,2013-01-01,10
Pancoran,2013-02-01,12
Pancoran,2013-03-01,9
Pancoran,2013-04-01,20
Pancoran,2013-05-01,18
Pancoran,2013-06-01,23
Pancoran,2013-07-01,39
Pancoran,2013-08-01,47
Pancoran,2013-09-01,21
Pancoran,2013-10-01,12
Pancoran,2013-11-01,15
Pancoran,2013-12-01,9
Pancoran,2014-01-01,37
Pancoran,2014-02-01,27
Pancoran,2014-03-01,30
Pancoran,2014-04-01,22
Pancoran,2014-05-01,23
Pancoran,2014-06-01,9
Pancoran,2014-07-01,6
Pancoran,2014-08-01,13
Pancoran,2014-09-01,10
Pancoran,2014-10-01,7
Pancoran,2014-11-01,1
Pancoran,2014-12-01,4
Pancoran,2015-01-01,18
Pancoran,2015-02-01,16
Pancoran,2015-03-01,20
Pancoran,2015-04-01,14
Pancoran,2015-05-01,11
Pancoran,2015-06-01,7
Pancoran,2015-07-01,5
Pancoran,2015-08-01,4
Pancoran,2015-09-01,3
Pancoran,2015-10-01,2
Pancoran,2015-11-01,2
Pancoran,2015-12-01,0
Pancoran,2016-01-01,19
Pancoran,2016-02-01,29
Pancoran,2016-03-01,45
Pancoran,2016-04-01,35
Pancoran,2016-05-01,18
Pancoran,2016-06-01,23
Pancoran,2016-07-01,16
Pancoran,2016-08-01,13
Pancoran,2016-09-01,14
Pancoran,2016-10-01,11
Pancoran,2016-11-01,16
Pancoran,2016-12-01,11
Pancoran,2017-01-01,7
Pancoran,2017-02-01,2
Pancoran,2017-03-01,3
Pancoran,2017-04-01,8
Pancoran,2017-05-01,6
Pancoran,2017-06-01,4
Pancoran,2017-07-01,2
Pancoran,2017-08-01,1
Pancoran,2017-09-01,0
Pancoran,2017-10-01,3
Pancoran,2017-11-01,5
Pancoran,2017-12-01,1
Pancoran,2018-01-01,2
Pancoran,2018-02-01,5
Pancoran,2018-03-01,7
Pancoran,2018-04-01,7
Pancoran,2018-05-01,11
Pancoran,2018-06-01,8
Pancoran,2018-07-01,5
Pancoran,2018-08-01,3
Pancoran,2018-09-01,1
Pancoran,2018-10-01,0
Pancoran,2018-11-01,0
Pancoran,2018-12-01,5
